,state,Year,Uninsured: %
6531,IN,2012,13.0
6532,IN,2011,13.3
6533,IN,2010,14.7
6534,IN,2009,13.5
6535,IN,2008,13.0
6536,IN,2007,11.1
6537,IN,2006,12.5
6538,IN,2014,12.7
6539,IN,2013,15.7
6540,IN,2012,17.3
6541,IN,2011,16.8
6542,IN,2010,17.1
6543,IN,2009,16.4
6544,IN,2008,14.7
6545,IN,2007,12.6
6546,IN,2006,12.2
6547,IN,2014,13.6
6548,IN,2013,15.4
6549,IN,2012,15.6
6550,IN,2011,16.2
6551,IN,2010,16.2
6552,IN,2009,16.0
6553,IN,2008,13.7
6554,IN,2007,11.1
6555,IN,2006,11.7
6556,IN,2014,14.8
6557,IN,2013,16.4
6558,IN,2012,17.0
6559,IN,2011,16.8
6560,IN,2010,17.2
6561,IN,2009,17.0
6562,IN,2008,14.7
6563,IN,2007,13.2
6564,IN,2006,15.0
6565,IN,2014,12.0
6566,IN,2013,14.0
6567,IN,2012,14.6
6568,IN,2011,15.2
6569,IN,2010,15.0
6570,IN,2009,13.5
6571,IN,2008,12.0
6572,IN,2007,13.2
6573,IN,2006,14.4
6574,IN,2014,19.3
6575,IN,2013,21.8
6576,IN,2012,21.7
6577,IN,2011,21.0
6578,IN,2010,23.3
6579,IN,2009,21.0
6580,IN,2008,20.5
6581,IN,2007,15.0
6582,IN,2006,16.5
6583,IN,2014,15.2
6584,IN,2013,17.0
6585,IN,2012,17.6
6586,IN,2011,17.0
6587,IN,2010,17.4
6588,IN,2009,17.1
6589,IN,2008,16.1
6590,IN,2007,10.6
6591,IN,2006,12.2
6592,IN,2014,12.1
6593,IN,2013,13.7
6594,IN,2012,14.2
6595,IN,2011,14.3
6596,IN,2010,13.4
6597,IN,2009,14.2
6598,IN,2008,13.9
6599,IN,2007,10.7
6600,IN,2006,10.8
6601,IN,2014,13.7
6602,IN,2013,15.2
6603,IN,2012,15.4
6604,IN,2011,15.7
6605,IN,2010,16.4
6606,IN,2009,16.8
6607,IN,2008,15.1
6608,IN,2007,11.9
6609,IN,2006,12.7
6610,IN,2014,13.8
6611,IN,2013,14.5
6612,IN,2012,15.8
6613,IN,2011,15.0
6614,IN,2010,16.0
6615,IN,2009,16.7
6616,IN,2008,15.3
6617,IN,2007,12.6
6618,IN,2006,13.4
6619,IN,2014,17.6
6620,IN,2013,18.4
6621,IN,2012,18.9
6622,IN,2011,17.6
6623,IN,2010,18.0
6624,IN,2009,18.8
6625,IN,2008,16.8
6626,IN,2007,13.3
6627,IN,2006,14.5
6628,IN,2014,10.9
6629,IN,2013,12.6
6630,IN,2012,13.6
6631,IN,2011,12.8
6632,IN,2010,13.6
6633,IN,2009,14.5
6634,IN,2008,12.7
6635,IN,2007,11.3
6636,IN,2006,11.9
6637,IN,2014,13.6
6638,IN,2013,15.1
6639,IN,2012,15.6
6640,IN,2011,17.2
6641,IN,2010,16.9
6642,IN,2009,16.5
6643,IN,2008,15.0
6644,IN,2007,13.5
6645,IN,2006,12.3
6646,IN,2014,14.4
6647,IN,2013,16.5
6648,IN,2012,17.0
6649,IN,2011,17.2
6650,IN,2010,16.5
6651,IN,2009,17.0
6652,IN,2008,17.4
6653,IN,2007,12.9
6654,IN,2006,13.2
6655,IN,2014,7.8
6656,IN,2013,9.6
6657,IN,2012,9.5
6658,IN,2011,9.4
6659,IN,2010,10.3
6660,IN,2009,9.3
6661,IN,2008,8.2
6662,IN,2007,9.4
6663,IN,2006,10.8
6664,IN,2014,10.2
6665,IN,2013,11.8
6666,IN,2012,12.6
6667,IN,2011,12.5
6668,IN,2010,13.8
6669,IN,2009,12.3
6670,IN,2008,11.1
6671,IN,2007,12.4
6672,IN,2006,13.2
6673,IN,2014,13.3
6674,IN,2013,14.7
6675,IN,2012,14.3
6676,IN,2011,15.6
6677,IN,2010,14.8
6678,IN,2009,15.8
6679,IN,2008,14.3
6680,IN,2007,12.0
6681,IN,2006,13.0
6682,IN,2014,9.7
6683,IN,2013,10.9
6684,IN,2012,11.1
6685,IN,2011,10.8
6686,IN,2010,11.4
6687,IN,2009,11.9
6688,IN,2008,11.2
6689,IN,2007,10.4
6690,IN,2006,12.9
6691,IN,2014,13.1
6692,IN,2013,15.8
6693,IN,2012,16.4
6694,IN,2011,17.2
6695,IN,2010,16.1
6696,IN,2009,15.7
6697,IN,2008,14.7
6698,IN,2007,11.6
6699,IN,2006,12.1
6700,IN,2014,13.0
6701,IN,2013,14.5
6702,IN,2012,15.3
6703,IN,2011,14.5
6704,IN,2010,15.5
6705,IN,2009,14.5
6706,IN,2008,13.3
6707,IN,2007,10.0
6708,IN,2006,10.4
6709,IN,2014,12.3
6710,IN,2013,15.1
6711,IN,2012,15.4
6712,IN,2011,15.3
6713,IN,2010,16.6
6714,IN,2009,16.2
6715,IN,2008,14.1
6716,IN,2007,12.5
6717,IN,2006,12.9
6718,IN,2014,16.1
6719,IN,2013,17.8
6720,IN,2012,18.3
6721,IN,2011,18.3
6722,IN,2010,18.6
6723,IN,2009,17.2
6724,IN,2008,16.6
6725,IN,2007,13.4
6726,IN,2006,15.2
6727,IN,2014,13.6
6728,IN,2013,14.6
6729,IN,2012,15.3
6730,IN,2011,15.3
6731,IN,2010,15.5
6732,IN,2009,14.7
6733,IN,2008,14.9
6734,IN,2007,13.5
6735,IN,2006,14.8
6736,IN,2014,15.1
6737,IN,2013,16.7
6738,IN,2012,16.8
6739,IN,2011,17.2
6740,IN,2010,17.4
6741,IN,2009,18.7
6742,IN,2008,16.7
6743,IN,2007,12.6
6744,IN,2006,14.1
6745,IN,2014,14.0
6746,IN,2013,16.9
6747,IN,2012,16.3
6748,IN,2011,17.5
6749,IN,2010,16.5
6750,IN,2009,16.5
6751,IN,2008,13.7
6752,IN,2007,12.8
6753,IN,2006,14.8
6754,IN,2014,14.1
6755,IN,2013,15.9
6756,IN,2012,16.2
6757,IN,2011,17.4
6758,IN,2010,17.4
6759,IN,2009,18.1
6760,IN,2008,16.5
6761,IN,2007,11.9
6762,IN,2006,11.6
6763,IN,2014,11.0
6764,IN,2013,12.6
6765,IN,2012,13.6
6766,IN,2011,13.1
6767,IN,2010,14.2
6768,IN,2009,13.8
6769,IN,2008,13.7
6770,IN,2007,10.2
6771,IN,2006,11.6
6772,IN,2014,13.7
6773,IN,2013,16.8
6774,IN,2012,16.4
6775,IN,2011,16.5
6776,IN,2010,16.5
6777,IN,2009,16.7
6778,IN,2008,15.7
6779,IN,2007,13.2
6780,IN,2006,14.0
6781,IN,2014,15.9
6782,IN,2013,17.7
6783,IN,2012,18.0
6784,IN,2011,19.7
6785,IN,2010,20.5
6786,IN,2009,17.3
6787,IN,2008,16.5
6788,IN,2007,14.4
6789,IN,2006,16.9
6790,IN,2014,25.2
6791,IN,2013,26.6
6792,IN,2012,28.1
6793,IN,2011,25.3
6794,IN,2010,34.9
6795,IN,2009,27.3
6796,IN,2008,25.4
6797,IN,2007,16.4
6798,IN,2006,15.6
6799,IN,2014,14.7
6800,IN,2013,16.4
6801,IN,2012,17.8
6802,IN,2011,18.1
6803,IN,2010,16.8
6804,IN,2009,16.4
6805,IN,2008,16.0
6806,IN,2007,13.4
6807,IN,2006,14.5
6808,IN,2014,13.5
6809,IN,2013,15.5
6810,IN,2012,15.6
6811,IN,2011,17.2
6812,IN,2010,15.6
6813,IN,2009,16.8
6814,IN,2008,15.5
6815,IN,2007,12.5
6816,IN,2006,13.9
6817,IN,2014,13.9
6818,IN,2013,16.5
6819,IN,2012,17.3
6820,IN,2011,17.6
6821,IN,2010,17.4
6822,IN,2009,17.1
6823,IN,2008,15.9
6824,IN,2007,12.7
6825,IN,2006,13.3
6826,IN,2014,13.6
6827,IN,2013,16.1
6828,IN,2012,16.6
6829,IN,2011,16.4
6830,IN,2010,16.9
6831,IN,2009,17.4
6832,IN,2008,17.0
6833,IN,2007,12.1
6834,IN,2006,12.6
6835,IN,2014,16.1
6836,IN,2013,19.3
6837,IN,2012,19.7
6838,IN,2011,18.6
6839,IN,2010,19.9
6840,IN,2009,18.3
6841,IN,2008,16.3
6842,IN,2007,13.1
6843,IN,2006,13.9
6844,IN,2014,17.8
6845,IN,2013,19.0
6846,IN,2012,19.3
6847,IN,2011,19.1
6848,IN,2010,20.0
6849,IN,2009,19.4
6850,IN,2008,18.3
6851,IN,2007,14.7
6852,IN,2006,17.0
6853,IN,2014,14.4
6854,IN,2013,14.9
6855,IN,2012,15.7
6856,IN,2011,15.6
6857,IN,2010,15.8
6858,IN,2009,17.2
6859,IN,2008,16.3
6860,IN,2007,12.2
6861,IN,2006,13.2
6862,IN,2014,15.2
6863,IN,2013,16.0
6864,IN,2012,17.1
6865,IN,2011,17.6
6866,IN,2010,17.3
6867,IN,2009,17.2
6868,IN,2008,14.5
6869,IN,2007,11.6
6870,IN,2006,11.9
6871,IN,2014,13.9
6872,IN,2013,15.7
6873,IN,2012,17.4
6874,IN,2011,17.7
6875,IN,2010,16.8
6876,IN,2009,16.5
6877,IN,2008,14.9
6878,IN,2007,21.2
6879,IN,2006,24.2
6880,IN,2014,14.9
6881,IN,2013,17.1
6882,IN,2012,17.1
6883,IN,2011,16.8
6884,IN,2010,17.1
6885,IN,2009,15.2
6886,IN,2008,14.7
6887,IN,2007,12.2
6888,IN,2006,12.9
6889,IN,2014,13.6
6890,IN,2013,14.1
6891,IN,2012,14.8
6892,IN,2011,15.3
6893,IN,2010,16.1
6894,IN,2009,14.6
6895,IN,2008,14.8
6896,IN,2007,12.3
6897,IN,2006,13.2
6898,IN,2014,14.6
6899,IN,2013,17.4
6900,IN,2012,17.7
6901,IN,2011,18.0
6902,IN,2010,16.6
6903,IN,2009,18.3
6904,IN,2008,17.6
6905,IN,2007,16.0
6906,IN,2006,16.6
6907,IN,2014,16.3
6908,IN,2013,18.9
6909,IN,2012,20.2
6910,IN,2011,19.7
6911,IN,2010,20.3
6912,IN,2009,19.9
6913,IN,2008,17.1
6914,IN,2007,15.7
6915,IN,2006,17.4
6916,IN,2014,12.6
6917,IN,2013,14.9
6918,IN,2012,15.9
6919,IN,2011,15.8
6920,IN,2010,15.9
6921,IN,2009,15.8
6922,IN,2008,15.1
6923,IN,2007,14.3
6924,IN,2006,14.3
6925,IN,2014,14.9
6926,IN,2013,15.9
6927,IN,2012,17.0
6928,IN,2011,17.4
6929,IN,2010,17.7
6930,IN,2009,17.6
6931,IN,2008,16.1
6932,IN,2007,11.7
6933,IN,2006,13.4
6934,IN,2014,15.8
6935,IN,2013,18.4
6936,IN,2012,17.6
6937,IN,2011,18.5
6938,IN,2010,17.2
6939,IN,2009,18.3
6940,IN,2008,16.7
6941,IN,2007,14.9
6942,IN,2006,15.8
6943,IN,2014,17.7
6944,IN,2013,17.9
6945,IN,2012,19.7
6946,IN,2011,19.4
6947,IN,2010,20.5
6948,IN,2009,19.6
6949,IN,2008,17.5
6950,IN,2007,13.2
6951,IN,2006,14.7
6952,IN,2014,13.0
6953,IN,2013,15.2
6954,IN,2012,14.6
6955,IN,2011,15.3
6956,IN,2010,16.0
6957,IN,2009,16.5
6958,IN,2008,15.2
6959,IN,2007,11.7
6960,IN,2006,11.8
6961,IN,2014,12.7
6962,IN,2013,14.7
6963,IN,2012,16.2
6964,IN,2011,15.2
6965,IN,2010,15.0
6966,IN,2009,15.9
6967,IN,2008,13.9
6968,IN,2007,11.3
6969,IN,2006,12.4
6970,IN,2014,10.9
6971,IN,2013,13.1
6972,IN,2012,13.6
6973,IN,2011,13.6
6974,IN,2010,13.8
6975,IN,2009,13.2
6976,IN,2008,13.3
6977,IN,2007,13.2
6978,IN,2006,16.8
6979,IN,2014,9.1
6980,IN,2013,11.0
6981,IN,2012,11.6
6982,IN,2011,11.6
6983,IN,2010,12.0
6984,IN,2009,11.8
6985,IN,2008,11.8
6986,IN,2007,11.4
6987,IN,2006,11.9
6988,IN,2014,15.2
6989,IN,2013,16.7
6990,IN,2012,16.6
6991,IN,2011,17.0
6992,IN,2010,17.4
6993,IN,2009,16.9
6994,IN,2008,17.1
6995,IN,2007,14.1
6996,IN,2006,14.8
6997,IN,2014,13.6
6998,IN,2013,15.4
6999,IN,2012,15.0
7000,IN,2011,14.6
7001,IN,2010,16.1
7002,IN,2009,16.0
7003,IN,2008,14.4
7004,IN,2007,12.7
7005,IN,2006,13.9
7006,IN,2014,15.8
7007,IN,2013,17.1
7008,IN,2012,17.8
7009,IN,2011,17.6
7010,IN,2010,16.8
7011,IN,2009,17.0
7012,IN,2008,16.8
7013,IN,2007,13.5
7014,IN,2006,14.0
7015,IN,2014,12.3
7016,IN,2013,14.3
7017,IN,2012,14.4
7018,IN,2011,14.5
7019,IN,2010,16.2
7020,IN,2009,17.1
7021,IN,2008,14.1
7022,IN,2007,12.8
7023,IN,2006,13.7
7024,IN,2014,14.8
7025,IN,2013,15.5
7026,IN,2012,16.5
7027,IN,2011,16.2
7028,IN,2010,17.0
7029,IN,2009,17.6
7030,IN,2008,16.2
7031,IN,2007,13.2
7032,IN,2006,13.3
7033,IN,2014,14.5
7034,IN,2013,16.7
7035,IN,2012,16.8
7036,IN,2011,18.1
7037,IN,2010,17.1
7038,IN,2009,16.1
7039,IN,2008,15.4
7040,IN,2007,13.6
7041,IN,2006,15.9
7042,IN,2014,14.2
7043,IN,2013,15.6
7044,IN,2012,15.6
7045,IN,2011,16.8
7046,IN,2010,16.8
7047,IN,2009,17.2
7048,IN,2008,16.4
7049,IN,2007,11.0
7050,IN,2006,12.1
7051,IN,2014,12.6
7052,IN,2013,16.0
7053,IN,2012,15.5
7054,IN,2011,16.1
7055,IN,2010,16.7
7056,IN,2009,16.0
7057,IN,2008,15.0
7058,IN,2007,11.6
7059,IN,2006,11.9
7060,IN,2014,12.8
7061,IN,2013,14.7
7062,IN,2012,15.0
7063,IN,2011,13.4
7064,IN,2010,14.7
7065,IN,2009,15.3
7066,IN,2008,14.0
7067,IN,2007,14.3
7068,IN,2006,15.8
7069,IN,2014,14.9
7070,IN,2013,17.0
7071,IN,2012,17.2
7072,IN,2011,17.8
7073,IN,2010,17.9
7074,IN,2009,18.3
7075,IN,2008,17.8
7076,IN,2007,12.7
7077,IN,2006,15.0
7078,IN,2014,14.2
7079,IN,2013,15.9
7080,IN,2012,17.1
7081,IN,2011,17.0
7082,IN,2010,17.2
7083,IN,2009,16.9
7084,IN,2008,15.4
7085,IN,2007,13.4
7086,IN,2006,14.5
7087,IN,2014,14.2
7088,IN,2013,16.3
7089,IN,2012,16.5
7090,IN,2011,16.0
7091,IN,2010,16.8
7092,IN,2009,16.7
7093,IN,2008,17.5
7094,IN,2007,13.9
7095,IN,2006,14.0
7096,IN,2014,15.7
7097,IN,2013,18.2
7098,IN,2012,19.0
7099,IN,2011,17.8
7100,IN,2010,19.3
7101,IN,2009,19.4
7102,IN,2008,17.6
7103,IN,2007,14.3
7104,IN,2006,14.9
7105,IN,2014,14.2
7106,IN,2013,17.2
7107,IN,2012,16.5
7108,IN,2011,17.6
7109,IN,2010,18.7
7110,IN,2009,16.1
7111,IN,2008,14.6
7112,IN,2007,19.8
7113,IN,2006,23.2
7114,IN,2014,12.2
7115,IN,2013,14.1
7116,IN,2012,14.2
7117,IN,2011,15.3
7118,IN,2010,14.7
7119,IN,2009,13.6
7120,IN,2008,13.9
7121,IN,2007,11.9
7122,IN,2006,12.4
7123,IN,2014,13.5
7124,IN,2013,16.4
7125,IN,2012,15.4
7126,IN,2011,16.9
7127,IN,2010,17.2
7128,IN,2009,17.5
7129,IN,2008,17.5
7130,IN,2007,17.5
7131,IN,2006,16.4
7132,IN,2014,12.4
7133,IN,2013,14.9
7134,IN,2012,15.6
7135,IN,2011,15.3
7136,IN,2010,15.1
7137,IN,2009,15.0
7138,IN,2008,13.7
7139,IN,2007,11.2
7140,IN,2006,11.9
7141,IN,2014,13.1
7142,IN,2013,15.2
7143,IN,2012,14.6
7144,IN,2011,15.5
7145,IN,2010,15.1
7146,IN,2009,15.5
7147,IN,2008,14.6
7148,IN,2007,12.1
7149,IN,2006,13.0
7150,IN,2014,14.6
7151,IN,2013,15.8
7152,IN,2012,17.2
7153,IN,2011,17.5
7154,IN,2010,17.6
7155,IN,2009,16.6
7156,IN,2008,15.7
7157,IN,2007,12.9
7158,IN,2006,14.0
7159,IN,2014,13.5
7160,IN,2013,16.1
7161,IN,2012,16.2
7162,IN,2011,15.4
7163,IN,2010,15.2
7164,IN,2009,16.1
7165,IN,2008,14.6
7166,IN,2007,10.8
7167,IN,2006,10.9
7168,IN,2014,12.3
7169,IN,2013,14.4
7170,IN,2012,14.6
7171,IN,2011,15.1
7172,IN,2010,16.3
7173,IN,2009,14.6
7174,IN,2008,15.5
7175,IN,2007,14.3
7176,IN,2006,16.2
7177,IN,2014,9.9
7178,IN,2013,11.8
7179,IN,2012,11.9
7180,IN,2011,11.8
7181,IN,2010,13.0
7182,IN,2009,13.4
7183,IN,2008,12.9
7184,IN,2007,10.3
7185,IN,2006,11.1
7186,IN,2014,16.1
7187,IN,2013,18.7
7188,IN,2012,17.9
7189,IN,2011,17.4
7190,IN,2010,19.1
7191,IN,2009,19.0
7192,IN,2008,17.7
7193,IN,2007,13.1
7194,IN,2006,13.8
7195,IN,2014,15.3
7196,IN,2013,17.2
7197,IN,2012,18.3
7198,IN,2011,17.6
7199,IN,2010,19.0
7200,IN,2009,18.0
7201,IN,2008,17.0
7202,IN,2007,10.7
7203,IN,2006,12.1
7204,IN,2014,12.5
7205,IN,2013,14.2
7206,IN,2012,14.5
7207,IN,2011,14.2
7208,IN,2010,15.3
7209,IN,2009,14.5
7210,IN,2008,13.4
7211,IN,2007,11.7
7212,IN,2006,11.8
7213,IN,2014,14.8
7214,IN,2013,17.3
7215,IN,2012,18.0
7216,IN,2011,19.3
7217,IN,2010,19.4
7218,IN,2009,18.7
7219,IN,2008,18.1
7220,IN,2007,15.3
7221,IN,2006,16.8
7222,IN,2014,12.0
7223,IN,2013,14.5
7224,IN,2012,14.5
7225,IN,2011,14.0
7226,IN,2010,14.5
7227,IN,2009,13.5
7228,IN,2008,12.5
7229,IN,2007,12.2
7230,IN,2006,13.5
7231,IA,2014,7.3
7232,IA,2013,9.6
7233,IA,2012,9.9
7234,IA,2011,10.4
7235,IA,2010,10.7
7236,IA,2009,10.0
7237,IA,2008,10.0
7238,IA,2007,10.8
7239,IA,2006,10.8
7240,IA,2014,7.8
7241,IA,2013,9.6
7242,IA,2012,9.6
7243,IA,2011,10.4
7244,IA,2010,10.8
7245,IA,2009,9.7
7246,IA,2008,10.5
7247,IA,2007,11.9
7248,IA,2006,11.7
7249,IA,2014,10.0
7250,IA,2013,12.9
7251,IA,2012,12.2
7252,IA,2011,12.6
7253,IA,2010,12.9
7254,IA,2009,12.0
7255,IA,2008,11.7
7256,IA,2007,12.4
7257,IA,2006,12.5
7258,IA,2014,10.4
7259,IA,2013,14.8
7260,IA,2012,14.0
7261,IA,2011,16.2
7262,IA,2010,18.2
7263,IA,2009,13.7
7264,IA,2008,13.5
7265,IA,2007,15.5
7266,IA,2006,16.3
7267,IA,2014,9.0
7268,IA,2013,11.8
7269,IA,2012,11.8
7270,IA,2011,12.3
7271,IA,2010,12.7
7272,IA,2009,11.7
7273,IA,2008,11.1
7274,IA,2007,9.2
7275,IA,2006,10.3
7276,IA,2014,8.2
7277,IA,2013,11.6
7278,IA,2012,12.4
7279,IA,2011,12.9
7280,IA,2010,14.2
7281,IA,2009,12.5
7282,IA,2008,13.8
7283,IA,2007,15.9
7284,IA,2006,15.7
7285,IA,2014,6.1
7286,IA,2013,8.1
7287,IA,2012,8.3
7288,IA,2011,9.2
7289,IA,2010,9.3
7290,IA,2009,8.7
7291,IA,2008,9.2
7292,IA,2007,10.0
7293,IA,2006,9.5
7294,IA,2014,7.5
7295,IA,2013,9.9
7296,IA,2012,10.3
7297,IA,2011,11.2
7298,IA,2010,10.8
7299,IA,2009,10.8
7300,IA,2008,10.2
7301,IA,2007,11.9
7302,IA,2006,10.7
7303,IA,2014,6.6
7304,IA,2013,8.9
7305,IA,2012,9.0
7306,IA,2011,9.5
7307,IA,2010,9.1
7308,IA,2009,8.7
7309,IA,2008,9.6
7310,IA,2007,9.8
7311,IA,2006,9.2
7312,IA,2014,5.3
7313,IA,2013,6.6
7314,IA,2012,7.0
7315,IA,2011,7.6
7316,IA,2010,8.2
7317,IA,2009,7.6
7318,IA,2008,8.3
7319,IA,2007,10.5
7320,IA,2006,9.2
7321,IA,2014,7.1
7322,IA,2013,9.6
7323,IA,2012,9.5
7324,IA,2011,10.3
7325,IA,2010,11.4
7326,IA,2009,11.4
7327,IA,2008,11.6
7328,IA,2007,11.2
7329,IA,2006,10.4
7330,IA,2014,12.2
7331,IA,2013,15.9
7332,IA,2012,16.7
7333,IA,2011,15.2
7334,IA,2010,14.8
7335,IA,2009,14.2
7336,IA,2008,14.4
7337,IA,2007,16.7
7338,IA,2006,15.7
7339,IA,2014,6.5
7340,IA,2013,9.4
7341,IA,2012,9.5
7342,IA,2011,10.6
7343,IA,2010,10.8
7344,IA,2009,9.5
7345,IA,2008,9.7
7346,IA,2007,13.1
7347,IA,2006,12.8
7348,IA,2014,7.4
7349,IA,2013,9.9
7350,IA,2012,10.2
7351,IA,2011,10.8
7352,IA,2010,11.5
7353,IA,2009,10.2
7354,IA,2008,10.8
7355,IA,2007,13.2
7356,IA,2006,13.1
7357,IA,2014,6.1
7358,IA,2013,8.0
7359,IA,2012,8.7
7360,IA,2011,9.1
7361,IA,2010,9.5
7362,IA,2009,9.0
7363,IA,2008,9.0
7364,IA,2007,10.4
7365,IA,2006,9.5
7366,IA,2014,8.2
7367,IA,2013,10.1
7368,IA,2012,10.1
7369,IA,2011,11.3
7370,IA,2010,12.1
7371,IA,2009,10.8
7372,IA,2008,11.8
7373,IA,2007,10.2
7374,IA,2006,9.4
7375,IA,2014,5.7
7376,IA,2013,7.9
7377,IA,2012,8.1
7378,IA,2011,8.9
7379,IA,2010,9.2
7380,IA,2009,8.8
7381,IA,2008,10.0
7382,IA,2007,10.6
7383,IA,2006,9.5
7384,IA,2014,6.8
7385,IA,2013,9.3
7386,IA,2012,9.5
7387,IA,2011,9.9
7388,IA,2010,9.9
7389,IA,2009,9.7
7390,IA,2008,9.5
7391,IA,2007,9.1
7392,IA,2006,8.7
7393,IA,2014,7.2
7394,IA,2013,9.4
7395,IA,2012,9.8
7396,IA,2011,10.1
7397,IA,2010,11.4
7398,IA,2009,10.6
7399,IA,2008,10.7
7400,IA,2007,11.1
7401,IA,2006,10.2
7402,IA,2014,8.7
7403,IA,2013,10.7
7404,IA,2012,10.8
7405,IA,2011,11.4
7406,IA,2010,11.7
7407,IA,2009,11.1
7408,IA,2008,11.2
7409,IA,2007,12.2
7410,IA,2006,11.7
7411,IA,2014,8.9
7412,IA,2013,11.9
7413,IA,2012,13.6
7414,IA,2011,13.3
7415,IA,2010,13.6
7416,IA,2009,11.2
7417,IA,2008,11.5
7418,IA,2007,10.9
7419,IA,2006,11.7
7420,IA,2014,6.4
7421,IA,2013,9.4
7422,IA,2012,9.9
7423,IA,2011,11.1
7424,IA,2010,11.2
7425,IA,2009,10.5
7426,IA,2008,11.2
7427,IA,2007,11.6
7428,IA,2006,11.0
7429,IA,2014,8.3
7430,IA,2013,11.7
7431,IA,2012,11.4
7432,IA,2011,12.8
7433,IA,2010,13.7
7434,IA,2009,13.2
7435,IA,2008,11.2
7436,IA,2007,12.5
7437,IA,2006,13.9
7438,IA,2014,6.4
7439,IA,2013,7.7
7440,IA,2012,8.4
7441,IA,2011,8.6
7442,IA,2010,9.3
7443,IA,2009,9.4
7444,IA,2008,9.3
7445,IA,2007,8.6
7446,IA,2006,8.1
7447,IA,2014,11.8
7448,IA,2013,16.4
7449,IA,2012,16.3
7450,IA,2011,15.2
7451,IA,2010,16.8
7452,IA,2009,13.9
7453,IA,2008,13.7
7454,IA,2007,14.6
7455,IA,2006,14.7
7456,IA,2014,5.2
7457,IA,2013,6.9
7458,IA,2012,7.3
7459,IA,2011,8.0
7460,IA,2010,8.4
7461,IA,2009,7.8
7462,IA,2008,8.1
7463,IA,2007,10.1
7464,IA,2006,9.5
7465,IA,2014,12.5
7466,IA,2013,17.5
7467,IA,2012,16.7
7468,IA,2011,16.7
7469,IA,2010,17.9
7470,IA,2009,16.6
7471,IA,2008,14.8
7472,IA,2007,14.6
7473,IA,2006,17.1
7474,IA,2014,9.8
7475,IA,2013,13.6
7476,IA,2012,13.2
7477,IA,2011,13.2
7478,IA,2010,15.0
7479,IA,2009,13.9
7480,IA,2008,12.0
7481,IA,2007,13.2
7482,IA,2006,14.5
7483,IA,2014,7.0
7484,IA,2013,10.5
7485,IA,2012,9.5
7486,IA,2011,10.2
7487,IA,2010,11.5
7488,IA,2009,10.6
7489,IA,2008,10.2
7490,IA,2007,11.4
7491,IA,2006,11.4
7492,IA,2014,7.1
7493,IA,2013,9.6
7494,IA,2012,9.1
7495,IA,2011,9.7
7496,IA,2010,10.2
7497,IA,2009,10.1
7498,IA,2008,9.9
7499,IA,2007,8.7
7500,IA,2006,8.0
7501,IA,2014,6.4
7502,IA,2013,8.9
7503,IA,2012,9.0
7504,IA,2011,9.8
7505,IA,2010,10.8
7506,IA,2009,9.3
7507,IA,2008,9.9
7508,IA,2007,11.3
7509,IA,2006,10.4
7510,IA,2014,6.1
7511,IA,2013,7.9
7512,IA,2012,7.9
7513,IA,2011,9.1
7514,IA,2010,8.5
7515,IA,2009,8.9
7516,IA,2008,8.7
7517,IA,2007,9.4
7518,IA,2006,9.0
7519,IA,2014,10.0
7520,IA,2013,13.9
7521,IA,2012,12.6
7522,IA,2011,13.8
7523,IA,2010,13.2
7524,IA,2009,12.0
7525,IA,2008,13.1
7526,IA,2007,11.8
7527,IA,2006,11.9
7528,IA,2014,7.6
7529,IA,2013,10.6
7530,IA,2012,10.7
7531,IA,2011,12.1
7532,IA,2010,12.3
7533,IA,2009,10.2
7534,IA,2008,10.6
7535,IA,2007,11.0
7536,IA,2006,10.6
7537,IA,2014,7.9
7538,IA,2013,9.6
7539,IA,2012,10.3
7540,IA,2011,10.5
7541,IA,2010,11.7
7542,IA,2009,11.3
7543,IA,2008,11.0
7544,IA,2007,10.9
7545,IA,2006,9.7
7546,IA,2014,10.9
7547,IA,2013,13.6
7548,IA,2012,13.9
7549,IA,2011,14.2
7550,IA,2010,15.4
7551,IA,2009,13.3
7552,IA,2008,14.0
7553,IA,2007,14.4
7554,IA,2006,13.9
7555,IA,2014,6.8
7556,IA,2013,9.6
7557,IA,2012,9.3
7558,IA,2011,9.5
7559,IA,2010,10.7
7560,IA,2009,10.0
7561,IA,2008,10.7
7562,IA,2007,11.5
7563,IA,2006,12.1
7564,IA,2014,7.8
7565,IA,2013,10.0
7566,IA,2012,10.3
7567,IA,2011,10.2
7568,IA,2010,11.2
7569,IA,2009,10.8
7570,IA,2008,12.6
7571,IA,2007,11.0
7572,IA,2006,10.0
7573,IA,2014,5.0
7574,IA,2013,8.2
7575,IA,2012,7.9
7576,IA,2011,8.5
7577,IA,2010,8.7
7578,IA,2009,7.9
7579,IA,2008,9.5
7580,IA,2007,12.6
7581,IA,2006,11.7
7582,IA,2014,7.7
7583,IA,2013,10.1
7584,IA,2012,10.2
7585,IA,2011,10.6
7586,IA,2010,10.9
7587,IA,2009,10.7
7588,IA,2008,10.9
7589,IA,2007,14.0
7590,IA,2006,13.5
7591,IA,2014,7.8
7592,IA,2013,11.3
7593,IA,2012,10.1
7594,IA,2011,11.1
7595,IA,2010,10.1
7596,IA,2009,9.5
7597,IA,2008,9.8
7598,IA,2007,9.5
7599,IA,2006,8.9
7600,IA,2014,7.2
7601,IA,2013,9.5
7602,IA,2012,10.0
7603,IA,2011,10.9
7604,IA,2010,11.3
7605,IA,2009,10.3
